time,open,high,low,close,Volume
2023-10-03T18:00:00+08:00,16435,16441,16419,16419,1544
2023-10-03T19:00:00+08:00,16418,16418,16378,16390,4927
2023-10-03T20:00:00+08:00,16389,16397,16372,16372,3480
2023-10-03T21:00:00+08:00,16374,16421,16367,16412,6623
2023-10-03T22:00:00+08:00,16410,16410,16355,16357,11129
2023-10-03T23:00:00+08:00,16357,16357,16306,16313,8544
2023-10-04T00:00:00+08:00,16313,16342,16311,16331,4577
2023-10-04T01:00:00+08:00,16331,16339,16299,16300,2680
2023-10-04T02:00:00+08:00,16300,16307,16282,16298,2414
2023-10-04T03:00:00+08:00,16298,16306,16285,16296,1436
2023-10-04T04:00:00+08:00,16296,16309,16296,16305,1250
2023-10-04T08:45:00+08:00,16285,16286,16164,16179,40290
2023-10-04T09:45:00+08:00,16178,16264,16176,16228,25607
2023-10-04T10:45:00+08:00,16229,16250,16204,16237,12122
2023-10-04T11:45:00+08:00,16237,16285,16220,16264,12354
2023-10-04T12:45:00+08:00,16264,16276,16242,16245,15402
2023-10-04T15:00:00+08:00,16222,16269,16215,16260,5711
2023-10-04T16:00:00+08:00,16260,16281,16252,16277,2994
2023-10-04T17:00:00+08:00,16277,16299,16272,16297,3688
2023-10-04T18:00:00+08:00,16296,16305,16278,16286,3156
2023-10-04T19:00:00+08:00,16285,16320,16282,16307,3843
2023-10-04T20:00:00+08:00,16308,16335,16300,16314,4757
2023-10-04T21:00:00+08:00,16314,16322,16294,16301,4613
2023-10-04T22:00:00+08:00,16300,16308,16260,16272,10926
2023-10-04T23:00:00+08:00,16272,16343,16264,16340,7438
2023-10-05T00:00:00+08:00,16339,16342,16321,16327,3583
2023-10-05T01:00:00+08:00,16326,16330,16294,16296,2579
2023-10-05T02:00:00+08:00,16296,16319,16286,16316,1888
2023-10-05T03:00:00+08:00,16316,16349,16309,16332,2966
2023-10-05T04:00:00+08:00,16333,16337,16325,16336,943
2023-10-05T08:45:00+08:00,16300,16388,16288,16387,26614
2023-10-05T09:45:00+08:00,16387,16466,16378,16450,24566
2023-10-05T10:45:00+08:00,16450,16481,16443,16469,11997
2023-10-05T11:45:00+08:00,16469,16486,16468,16470,7772
2023-10-05T12:45:00+08:00,16470,16483,16454,16456,17153
2023-10-05T15:00:00+08:00,16436,16447,16428,16446,5556
2023-10-05T16:00:00+08:00,16446,16476,16444,16449,4197
2023-10-05T17:00:00+08:00,16448,16458,16435,16454,2788
2023-10-05T18:00:00+08:00,16454,16469,16448,16464,2017
2023-10-05T19:00:00+08:00,16462,16480,16450,16477,3094
2023-10-05T20:00:00+08:00,16478,16484,16440,16453,3800
2023-10-05T21:00:00+08:00,16451,16470,16421,16441,7755
2023-10-05T22:00:00+08:00,16441,16441,16388,16395,10367
2023-10-05T23:00:00+08:00,16396,16412,16381,16401,5696
2023-10-06T00:00:00+08:00,16400,16432,16396,16419,4128
2023-10-06T01:00:00+08:00,16420,16453,16411,16450,3044
2023-10-06T02:00:00+08:00,16451,16480,16445,16476,2414
2023-10-06T03:00:00+08:00,16477,16480,16457,16460,1292
2023-10-06T04:00:00+08:00,16462,16467,16453,16457,934
2023-10-06T08:45:00+08:00,16476,16548,16473,16514,30156
2023-10-06T09:45:00+08:00,16513,16545,16484,16538,14765
2023-10-06T10:45:00+08:00,16537,16552,16524,16533,9820
2023-10-06T11:45:00+08:00,16532,16536,16516,16529,4653
2023-10-06T12:45:00+08:00,16530,16541,16523,16531,8361
2023-10-06T15:00:00+08:00,16534,16537,16517,16532,2960
2023-10-06T16:00:00+08:00,16532,16540,16521,16521,1386
2023-10-06T17:00:00+08:00,16522,16538,16519,16538,1171
2023-10-06T18:00:00+08:00,16538,16580,16537,16572,4256
2023-10-06T19:00:00+08:00,16572,16574,16556,16557,2071
2023-10-06T20:00:00+08:00,16558,16568,16438,16451,13362
2023-10-06T21:00:00+08:00,16451,16503,16441,16486,11620
2023-10-06T22:00:00+08:00,16487,16550,16462,16536,11470
2023-10-06T23:00:00+08:00,16537,16649,16534,16646,14043
2023-10-07T00:00:00+08:00,16647,16652,16621,16637,5895
2023-10-07T01:00:00+08:00,16638,16661,16635,16656,2960
2023-10-07T02:00:00+08:00,16655,16668,16649,16657,1887
2023-10-07T03:00:00+08:00,16657,16662,16645,16649,1308
2023-10-07T04:00:00+08:00,16648,16660,16644,16660,1431
2023-10-11T08:45:00+08:00,16829,16829,16707,16727,37226
2023-10-11T09:45:00+08:00,16728,16733,16662,16708,17900
2023-10-11T10:45:00+08:00,16709,16723,16678,16709,9136
2023-10-11T11:45:00+08:00,16709,16715,16689,16703,6526
2023-10-11T12:45:00+08:00,16702,16724,16700,16717,12136
2023-10-11T15:00:00+08:00,16708,16718,16679,16685,4129
2023-10-11T16:00:00+08:00,16684,16695,16672,16691,2737
2023-10-11T17:00:00+08:00,16691,16695,16680,16691,1146
2023-10-11T18:00:00+08:00,16691,16706,16684,16698,1355
2023-10-11T19:00:00+08:00,16698,16716,16696,16700,1413
2023-10-11T20:00:00+08:00,16700,16720,16683,16718,3851
2023-10-11T21:00:00+08:00,16719,16731,16706,16712,5119
2023-10-11T22:00:00+08:00,16712,16714,16675,16714,5950
2023-10-11T23:00:00+08:00,16714,16720,16660,16679,5533
2023-10-12T00:00:00+08:00,16678,16684,16656,16673,2802
2023-10-12T01:00:00+08:00,16672,16678,16646,16669,2545
2023-10-12T02:00:00+08:00,16667,16692,16665,16682,1861
2023-10-12T03:00:00+08:00,16681,16708,16679,16707,1102
2023-10-12T04:00:00+08:00,16705,16724,16702,16717,1392
2023-10-12T08:45:00+08:00,16768,16797,16725,16754,27140
2023-10-12T09:45:00+08:00,16754,16813,16745,16783,16598
2023-10-12T10:45:00+08:00,16783,16823,16773,16813,10205
2023-10-12T11:45:00+08:00,16814,16848,16812,16840,9542
2023-10-12T12:45:00+08:00,16840,16857,16832,16848,12157
2023-10-12T15:00:00+08:00,16857,16859,16831,16836,2611
2023-10-12T16:00:00+08:00,16837,16849,16833,16849,1334
2023-10-12T17:00:00+08:00,16849,16852,16843,16850,898
2023-10-12T18:00:00+08:00,16849,16855,16842,16843,760
2023-10-12T19:00:00+08:00,16842,16842,16823,16839,1754
2023-10-12T20:00:00+08:00,16839,16839,16807,16817,6299
2023-10-12T21:00:00+08:00,16817,16821,16775,16782,8855
2023-10-12T22:00:00+08:00,16781,16808,16776,16794,6311
2023-10-12T23:00:00+08:00,16793,16808,16779,16797,3852
2023-10-13T00:00:00+08:00,16797,16810,16786,16792,2585
2023-10-13T01:00:00+08:00,16790,16793,16713,16715,7784
2023-10-13T02:00:00+08:00,16715,16727,16676,16716,5084
2023-10-13T03:00:00+08:00,16716,16734,16712,16713,1872
2023-10-13T04:00:00+08:00,16717,16738,16716,16736,1045
2023-10-13T08:45:00+08:00,16750,16790,16740,16790,22440
2023-10-13T09:45:00+08:00,16788,16807,16772,16777,14445
2023-10-13T10:45:00+08:00,16777,16787,16755,16768,8131
2023-10-13T11:45:00+08:00,16768,16787,16730,16775,11552
2023-10-13T12:45:00+08:00,16776,16778,16758,16770,9161
2023-10-13T15:00:00+08:00,16775,16782,16765,16773,2527
2023-10-13T16:00:00+08:00,16773,16784,16744,16749,2228
2023-10-13T17:00:00+08:00,16749,16751,16710,16718,4194
2023-10-13T18:00:00+08:00,16716,16726,16702,16712,3393
2023-10-13T19:00:00+08:00,16711,16726,16708,16717,1840
2023-10-13T20:00:00+08:00,16718,16750,16706,16749,3730
2023-10-13T21:00:00+08:00,16750,16775,16737,16762,6437
2023-10-13T22:00:00+08:00,16760,16766,16695,16702,8641
2023-10-13T23:00:00+08:00,16703,16705,16653,16668,8811
2023-10-14T00:00:00+08:00,16667,16694,16662,16676,4858
2023-10-14T01:00:00+08:00,16676,16684,16643,16654,4553
2023-10-14T02:00:00+08:00,16654,16662,16642,16660,2468
2023-10-14T03:00:00+08:00,16657,16668,16640,16651,1823
2023-10-14T04:00:00+08:00,16649,16655,16646,16650,1043
2023-10-16T08:45:00+08:00,16661,16683,16623,16659,29692
2023-10-16T09:45:00+08:00,16662,16669,16615,16635,17962
2023-10-16T10:45:00+08:00,16635,16642,16618,16636,7976
2023-10-16T11:45:00+08:00,16636,16639,16603,16629,9931
2023-10-16T12:45:00+08:00,16630,16665,16630,16649,12991
2023-10-16T15:00:00+08:00,16665,16678,16647,16652,3519
2023-10-16T16:00:00+08:00,16652,16669,16637,16664,2254
2023-10-16T17:00:00+08:00,16664,16672,16657,16659,1228
2023-10-16T18:00:00+08:00,16659,16665,16644,16664,1587
2023-10-16T19:00:00+08:00,16664,16692,16655,16678,2791
2023-10-16T20:00:00+08:00,16679,16697,16671,16693,2365
2023-10-16T21:00:00+08:00,16692,16710,16683,16710,5704
2023-10-16T22:00:00+08:00,16710,16765,16699,16761,9810
2023-10-16T23:00:00+08:00,16763,16775,16751,16757,4614
2023-10-17T00:00:00+08:00,16757,16769,16751,16765,1578
2023-10-17T01:00:00+08:00,16765,16788,16744,16774,4305
2023-10-17T02:00:00+08:00,16774,16778,16761,16775,1042
2023-10-17T03:00:00+08:00,16775,16784,16764,16764,1046
2023-10-17T04:00:00+08:00,16764,16775,16755,16770,1119
2023-10-17T08:45:00+08:00,16764,16782,16710,16737,21692
2023-10-17T09:45:00+08:00,16736,16753,16706,16724,13184
2023-10-17T10:45:00+08:00,16722,16724,16686,16695,9651
2023-10-17T11:45:00+08:00,16695,16696,16655,16657,10314
2023-10-17T12:45:00+08:00,16657,16665,16634,16650,12608
2023-10-17T15:00:00+08:00,16672,16698,16670,16693,915
2023-10-17T16:00:00+08:00,16693,16693,16645,16654,763
2023-10-17T17:00:00+08:00,16653,16675,16650,16674,449
2023-10-17T18:00:00+08:00,16674,16674,16655,16667,360
2023-10-17T19:00:00+08:00,16666,16682,16658,16678,386
2023-10-17T20:00:00+08:00,16677,16682,16620,16621,1286
2023-10-17T21:00:00+08:00,16621,16629,16580,16588,2708
2023-10-17T22:00:00+08:00,16586,16656,16585,16644,2536
2023-10-17T23:00:00+08:00,16645,16707,16640,16703,2105
2023-10-18T00:00:00+08:00,16702,16715,16675,16681,1407
2023-10-18T01:00:00+08:00,16683,16689,16650,16652,857
2023-10-18T02:00:00+08:00,16652,16677,16651,16656,470
2023-10-18T03:00:00+08:00,16654,16681,16652,16681,258
2023-10-18T04:00:00+08:00,16682,16689,16673,16688,233
2023-10-18T08:45:00+08:00,16642,16649,16538,16540,14245
2023-10-18T09:45:00+08:00,16541,16573,16504,16504,12440
2023-10-18T10:45:00+08:00,16505,16544,16498,16514,7614
2023-10-18T11:45:00+08:00,16514,16540,16506,16510,5991
2023-10-18T12:45:00+08:00,16511,16511,16454,16467,18426
2023-10-18T15:00:00+08:00,16466,16480,16449,16479,5593
2023-10-18T16:00:00+08:00,16479,16483,16465,16477,1956
2023-10-18T17:00:00+08:00,16476,16480,16436,16438,3341
2023-10-18T18:00:00+08:00,16437,16444,16423,16429,3038
2023-10-18T19:00:00+08:00,16429,16448,16427,16444,2249
2023-10-18T20:00:00+08:00,16444,16460,16431,16439,3038
2023-10-18T21:00:00+08:00,16439,16462,16417,16427,6873
2023-10-18T22:00:00+08:00,16426,16460,16387,16394,11249
2023-10-18T23:00:00+08:00,16394,16414,16384,16395,4851
2023-10-19T00:00:00+08:00,16394,16415,16385,16392,3510
2023-10-19T01:00:00+08:00,16393,16423,16376,16404,4525
2023-10-19T02:00:00+08:00,16404,16413,16373,16383,1992
2023-10-19T03:00:00+08:00,16381,16382,16353,16371,2261
2023-10-19T04:00:00+08:00,16374,16411,16372,16394,1626
2023-10-19T08:45:00+08:00,16365,16485,16357,16459,31591
2023-10-19T09:45:00+08:00,16459,16484,16443,16461,12623
2023-10-19T10:45:00+08:00,16460,16475,16396,16412,14156
2023-10-19T11:45:00+08:00,16412,16476,16410,16475,10820
2023-10-19T12:45:00+08:00,16475,16487,16452,16458,14453
2023-10-19T15:00:00+08:00,16480,16509,16457,16470,9252
2023-10-19T16:00:00+08:00,16471,16477,16460,16465,2319
2023-10-19T17:00:00+08:00,16465,16502,16462,16500,2717
2023-10-19T18:00:00+08:00,16501,16530,16499,16521,4203
2023-10-19T19:00:00+08:00,16521,16523,16493,16506,3241
2023-10-19T20:00:00+08:00,16505,16538,16502,16531,4472
2023-10-19T21:00:00+08:00,16531,16557,16510,16524,11135
2023-10-19T22:00:00+08:00,16523,16555,16505,16515,8664
2023-10-19T23:00:00+08:00,16516,16541,16498,16521,5480
2023-10-20T00:00:00+08:00,16522,16578,16478,16544,17127
2023-10-20T01:00:00+08:00,16544,16563,16513,16526,5552
2023-10-20T02:00:00+08:00,16525,16540,16490,16500,2940
2023-10-20T03:00:00+08:00,16500,16518,16486,16505,2134
2023-10-20T04:00:00+08:00,16501,16502,16480,16493,1404
2023-10-20T08:45:00+08:00,16440,16448,16255,16290,49058
2023-10-20T09:45:00+08:00,16288,16325,16277,16323,15795
2023-10-20T10:45:00+08:00,16323,16447,16314,16418,25816
2023-10-20T11:45:00+08:00,16417,16443,16410,16443,7635
2023-10-20T12:45:00+08:00,16443,16465,16412,16413,16763
2023-10-20T15:00:00+08:00,16405,16432,16391,16422,5424
2023-10-20T16:00:00+08:00,16422,16447,16409,16434,2989
2023-10-20T17:00:00+08:00,16434,16437,16415,16430,2511
2023-10-20T18:00:00+08:00,16430,16433,16403,16409,2089
2023-10-20T19:00:00+08:00,16410,16420,16393,16413,2041
2023-10-20T20:00:00+08:00,16413,16415,16365,16376,4271
2023-10-20T21:00:00+08:00,16375,16430,16368,16403,8654
2023-10-20T22:00:00+08:00,16403,16416,16330,16335,12649
2023-10-20T23:00:00+08:00,16334,16357,16319,16351,7345
2023-10-21T00:00:00+08:00,16352,16364,16324,16363,3919
2023-10-21T01:00:00+08:00,16363,16367,16330,16342,3608
2023-10-21T02:00:00+08:00,16343,16347,16307,16320,2974
2023-10-21T03:00:00+08:00,16321,16329,16301,16302,1650
2023-10-21T04:00:00+08:00,16301,16311,16294,16300,2018
2023-10-23T08:45:00+08:00,16350,16366,16312,16328,27496
2023-10-23T09:45:00+08:00,16328,16346,16268,16272,19129
2023-10-23T10:45:00+08:00,16273,16298,16253,16267,11580
2023-10-23T11:45:00+08:00,16267,16292,16250,16267,7316
2023-10-23T12:45:00+08:00,16268,16283,16252,16254,13345
2023-10-23T15:00:00+08:00,16253,16256,16208,16211,5976
2023-10-23T16:00:00+08:00,16211,16232,16205,16219,2939
2023-10-23T17:00:00+08:00,16218,16222,16153,16154,5625
2023-10-23T18:00:00+08:00,16154,16189,16151,16186,3411
2023-10-23T19:00:00+08:00,16188,16212,16181,16192,3590
2023-10-23T20:00:00+08:00,16192,16220,16184,16202,3047
2023-10-23T21:00:00+08:00,16204,16239,16145,16238,11309
2023-10-23T22:00:00+08:00,16239,16296,16228,16294,14575
2023-10-23T23:00:00+08:00,16295,16337,16289,16323,9476
2023-10-24T00:00:00+08:00,16323,16343,16300,16343,3810
2023-10-24T01:00:00+08:00,16343,16348,16310,16317,2844
2023-10-24T02:00:00+08:00,16318,16322,16292,16310,2164
2023-10-24T03:00:00+08:00,16310,16315,16263,16271,2820
2023-10-24T04:00:00+08:00,16270,16298,16269,16298,1022
2023-10-24T08:45:00+08:00,16274,16287,16155,16160,34191
2023-10-24T09:45:00+08:00,16161,16332,16148,16310,36092
2023-10-24T10:45:00+08:00,16312,16318,16216,16260,18236
2023-10-24T11:45:00+08:00,16260,16288,16240,16269,10368
2023-10-24T12:45:00+08:00,16270,16343,16270,16335,18225
2023-10-24T15:00:00+08:00,16340,16363,16309,16320,5470
2023-10-24T16:00:00+08:00,16320,16327,16292,16324,4021
2023-10-24T17:00:00+08:00,16323,16333,16316,16319,1738
2023-10-24T18:00:00+08:00,16318,16327,16308,16324,1352
2023-10-24T19:00:00+08:00,16322,16349,16320,16346,2484
2023-10-24T20:00:00+08:00,16346,16358,16325,16357,4089
2023-10-24T21:00:00+08:00,16357,16373,16329,16373,10080
2023-10-24T22:00:00+08:00,16371,16406,16343,16392,11391
2023-10-24T23:00:00+08:00,16392,16397,16370,16392,5583
2023-10-25T00:00:00+08:00,16391,16396,16337,16351,5755
2023-10-25T01:00:00+08:00,16352,16384,16349,16377,2969
2023-10-25T02:00:00+08:00,16377,16402,16377,16397,1982
2023-10-25T03:00:00+08:00,16398,16420,16394,16404,2529
2023-10-25T04:00:00+08:00,16404,16415,16389,16393,2163
2023-10-25T08:45:00+08:00,16370,16443,16360,16441,28268
2023-10-25T09:45:00+08:00,16441,16480,16429,16472,16173
2023-10-25T10:45:00+08:00,16471,16473,16395,16400,15817
2023-10-25T11:45:00+08:00,16400,16419,16390,16414,9526
2023-10-25T12:45:00+08:00,16414,16414,16350,16358,15267
2023-10-25T15:00:00+08:00,16365,16365,16316,16336,6471
2023-10-25T16:00:00+08:00,16336,16357,16325,16344,3048
2023-10-25T17:00:00+08:00,16345,16353,16328,16341,2394
2023-10-25T18:00:00+08:00,16341,16371,16333,16369,2117
2023-10-25T19:00:00+08:00,16369,16378,16362,16367,2439
2023-10-25T20:00:00+08:00,16368,16383,16346,16347,3353
2023-10-25T21:00:00+08:00,16347,16357,16263,16302,13749
2023-10-25T22:00:00+08:00,16302,16321,16272,16300,11526
2023-10-25T23:00:00+08:00,16300,16339,16277,16278,9639
2023-10-26T00:00:00+08:00,16278,16289,16244,16253,7001
2023-10-26T01:00:00+08:00,16253,16261,16208,16224,5044
2023-10-26T02:00:00+08:00,16224,16241,16211,16224,2097
2023-10-26T03:00:00+08:00,16224,16243,16215,16227,2175
2023-10-26T04:00:00+08:00,16230,16240,16213,16213,1891
2023-10-26T08:45:00+08:00,16144,16176,16075,16168,44066
2023-10-26T09:45:00+08:00,16167,16173,16055,16092,26774
2023-10-26T10:45:00+08:00,16092,16119,16061,16081,11997
2023-10-26T11:45:00+08:00,16081,16110,16053,16093,10431
2023-10-26T12:45:00+08:00,16093,16094,16039,16068,16586
2023-10-26T15:00:00+08:00,16064,16083,16042,16074,5986
2023-10-26T16:00:00+08:00,16075,16097,16071,16086,3613
2023-10-26T17:00:00+08:00,16086,16109,16082,16089,3578
2023-10-26T18:00:00+08:00,16090,16104,16074,16075,2325
2023-10-26T19:00:00+08:00,16074,16077,16033,16071,5553
2023-10-26T20:00:00+08:00,16069,16128,16065,16124,7422
2023-10-26T21:00:00+08:00,16123,16148,16092,16113,12438
2023-10-26T22:00:00+08:00,16111,16147,16091,16138,11121
2023-10-26T23:00:00+08:00,16137,16141,16074,16100,7386
2023-10-27T00:00:00+08:00,16100,16101,16040,16043,5202
2023-10-27T01:00:00+08:00,16043,16091,16038,16087,3357
2023-10-27T02:00:00+08:00,16088,16134,16080,16134,2914
2023-10-27T03:00:00+08:00,16134,16142,16077,16101,3031
2023-10-27T04:00:00+08:00,16101,16106,16081,16081,1450
2023-10-27T08:45:00+08:00,16137,16209,16131,16191,30693
2023-10-27T09:45:00+08:00,16190,16217,16145,16191,19715
2023-10-27T10:45:00+08:00,16191,16196,16120,16137,16547
2023-10-27T11:45:00+08:00,16137,16169,16126,16160,8083
2023-10-27T12:45:00+08:00,16160,16165,16141,16151,9385
2023-10-27T15:00:00+08:00,16151,16156,16131,16142,3706
2023-10-27T16:00:00+08:00,16142,16175,16138,16170,3113
2023-10-27T17:00:00+08:00,16171,16173,16158,16169,1748
2023-10-27T18:00:00+08:00,16169,16177,16155,16156,1705
2023-10-27T19:00:00+08:00,16155,16156,16122,16126,3908
2023-10-27T20:00:00+08:00,16127,16155,16111,16139,4875
2023-10-27T21:00:00+08:00,16140,16157,16113,16138,5973
2023-10-27T22:00:00+08:00,16138,16150,16088,16107,9283
2023-10-27T23:00:00+08:00,16108,16136,16100,16125,6017
2023-10-28T00:00:00+08:00,16125,16130,16092,16094,3507
2023-10-28T01:00:00+08:00,16095,16100,16066,16072,5063
2023-10-28T02:00:00+08:00,16071,16085,16045,16050,4631
2023-10-28T03:00:00+08:00,16050,16069,16048,16066,2089
2023-10-28T04:00:00+08:00,16066,16078,16064,16073,1631
2023-10-30T08:45:00+08:00,16118,16238,16111,16195,34736
2023-10-30T09:45:00+08:00,16193,16224,16138,16141,21211
2023-10-30T10:45:00+08:00,16142,16193,16132,16190,12451
2023-10-30T11:45:00+08:00,16191,16193,16133,16154,9065
2023-10-30T12:45:00+08:00,16156,16169,16131,16157,11118
2023-10-30T15:00:00+08:00,16172,16184,16166,16177,2541
2023-10-30T16:00:00+08:00,16177,16185,16164,16174,2255
2023-10-30T17:00:00+08:00,16174,16211,16173,16197,3857
2023-10-30T18:00:00+08:00,16196,16204,16188,16193,1310
2023-10-30T19:00:00+08:00,16193,16214,16191,16206,1559
2023-10-30T20:00:00+08:00,16206,16210,16186,16199,1828
2023-10-30T21:00:00+08:00,16199,16230,16193,16220,6154
2023-10-30T22:00:00+08:00,16220,16223,16145,16154,13310
2023-10-30T23:00:00+08:00,16156,16180,16134,16165,6861
2023-10-31T00:00:00+08:00,16165,16166,16122,16135,4185
2023-10-31T01:00:00+08:00,16137,16182,16128,16176,3831
2023-10-31T02:00:00+08:00,16177,16198,16158,16192,2056
2023-10-31T03:00:00+08:00,16192,16210,16176,16180,2191
2023-10-31T04:00:00+08:00,16180,16200,16176,16200,946
2023-10-31T08:45:00+08:00,16180,16197,16132,16163,29876
2023-10-31T09:45:00+08:00,16163,16196,16127,16134,16955
2023-10-31T10:45:00+08:00,16135,16137,16032,16038,26031
2023-10-31T11:45:00+08:00,16038,16059,16010,16015,15948
2023-10-31T12:45:00+08:00,16016,16021,15973,15994,20189
2023-10-31T15:00:00+08:00,16011,16027,16010,16015,3686
2023-10-31T16:00:00+08:00,16015,16047,16004,16043,4738
2023-10-31T17:00:00+08:00,16043,16049,16027,16046,2891
2023-10-31T18:00:00+08:00,16045,16053,16039,16043,2161
2023-10-31T19:00:00+08:00,16043,16060,16040,16043,2678
2023-10-31T20:00:00+08:00,16043,16056,16028,16030,3133
2023-10-31T21:00:00+08:00,16031,16040,15995,16006,7543
2023-10-31T22:00:00+08:00,16006,16052,15994,16047,10898
2023-10-31T23:00:00+08:00,16048,16054,16013,16035,6094
2023-11-01T00:00:00+08:00,16034,16038,16008,16033,3572
2023-11-01T01:00:00+08:00,16033,16045,16016,16043,2231
2023-11-01T02:00:00+08:00,16043,16058,16023,16058,1835
2023-11-01T03:00:00+08:00,16057,16088,16057,16082,3675
2023-11-01T04:00:00+08:00,16081,16084,16061,16061,1175
2023-11-01T08:45:00+08:00,16099,16120,16060,16062,26553
2023-11-01T09:45:00+08:00,16063,16063,15978,16025,25731
2023-11-01T10:45:00+08:00,16025,16078,16013,16051,13277
2023-11-01T11:45:00+08:00,16052,16091,16041,16089,8736
2023-11-01T12:45:00+08:00,16089,16095,16046,16048,12579
2023-11-01T15:00:00+08:00,16067,16073,16047,16049,3022
2023-11-01T16:00:00+08:00,16051,16064,16034,16045,3014
2023-11-01T17:00:00+08:00,16045,16055,16036,16045,1415
2023-11-01T18:00:00+08:00,16045,16051,16036,16048,1525
2023-11-01T19:00:00+08:00,16048,16060,16041,16050,1795
2023-11-01T20:00:00+08:00,16047,16091,16047,16077,5014
2023-11-01T21:00:00+08:00,16078,16115,16071,16096,6810
2023-11-01T22:00:00+08:00,16099,16170,16089,16155,11844
2023-11-01T23:00:00+08:00,16153,16163,16133,16151,4690
2023-11-02T00:00:00+08:00,16149,16156,16130,16155,2587
2023-11-02T01:00:00+08:00,16154,16166,16147,16157,2161
2023-11-02T02:00:00+08:00,16159,16185,16126,16173,5717
2023-11-02T03:00:00+08:00,16173,16219,16173,16218,4669
2023-11-02T04:00:00+08:00,16218,16219,16203,16203,1729
2023-11-02T08:45:00+08:00,16256,16355,16250,16352,37186
2023-11-02T09:45:00+08:00,16351,16360,16326,16352,12712
2023-11-02T10:45:00+08:00,16353,16383,16346,16381,10026
2023-11-02T11:45:00+08:00,16380,16391,16366,16380,7785
2023-11-02T12:45:00+08:00,16380,16399,16368,16390,13035
2023-11-02T15:00:00+08:00,16389,16398,16381,16396,3127
2023-11-02T16:00:00+08:00,16397,16456,16392,16452,5930
2023-11-02T17:00:00+08:00,16452,16456,16441,16442,2678
2023-11-02T18:00:00+08:00,16442,16447,16428,16445,2391
2023-11-02T19:00:00+08:00,16444,16459,16438,16449,1640
2023-11-02T20:00:00+08:00,16450,16484,16440,16479,4382
2023-11-02T21:00:00+08:00,16479,16488,16453,16471,6635
2023-11-02T22:00:00+08:00,16471,16475,16423,16471,9586
2023-11-02T23:00:00+08:00,16471,16478,16448,16451,4179
2023-11-03T00:00:00+08:00,16451,16467,16443,16462,2118
2023-11-03T01:00:00+08:00,16461,16492,16456,16489,2481
2023-11-03T02:00:00+08:00,16488,16496,16481,16495,1299
2023-11-03T03:00:00+08:00,16494,16510,16490,16505,1944
2023-11-03T04:00:00+08:00,16506,16510,16493,16505,1806
2023-11-03T08:45:00+08:00,16488,16498,16441,16493,25002
2023-11-03T09:45:00+08:00,16495,16520,16474,16488,15418
2023-11-03T10:45:00+08:00,16487,16537,16484,16504,11386
2023-11-03T11:45:00+08:00,16505,16513,16460,16487,10107
2023-11-03T12:45:00+08:00,16488,16520,16486,16512,11938
2023-11-03T15:00:00+08:00,16514,16515,16497,16500,2714
2023-11-03T16:00:00+08:00,16502,16504,16488,16489,1911
2023-11-03T17:00:00+08:00,16489,16495,16479,16492,1865
2023-11-03T18:00:00+08:00,16493,16498,16488,16490,937
2023-11-03T19:00:00+08:00,16489,16494,16472,16492,1952
2023-11-03T20:00:00+08:00,16492,16547,16481,16536,6776
2023-11-03T21:00:00+08:00,16535,16582,16523,16577,8814
2023-11-03T22:00:00+08:00,16576,16586,16548,16576,7761
2023-11-03T23:00:00+08:00,16576,16606,16565,16593,7037
2023-11-04T00:00:00+08:00,16593,16619,16591,16619,3172
2023-11-04T01:00:00+08:00,16619,16631,16600,16629,2924
2023-11-04T02:00:00+08:00,16629,16649,16620,16646,2132
2023-11-04T03:00:00+08:00,16645,16654,16628,16637,2081
2023-11-04T04:00:00+08:00,16637,16639,16616,16616,1497
2023-11-06T08:45:00+08:00,16680,16686,16626,16669,29199
2023-11-06T09:45:00+08:00,16668,16731,16666,16710,18167
2023-11-06T10:45:00+08:00,16709,16725,16702,16705,7863
2023-11-06T11:45:00+08:00,16706,16750,16704,16715,10165
2023-11-06T12:45:00+08:00,16715,16717,16654,16670,17415
2023-11-06T15:00:00+08:00,16696,16700,16681,16692,3118
2023-11-06T16:00:00+08:00,16692,16706,16688,16699,1943
2023-11-06T17:00:00+08:00,16699,16715,16694,16696,2138
2023-11-06T18:00:00+08:00,16699,16703,16671,16684,2343
2023-11-06T19:00:00+08:00,16684,16684,16669,16672,1518
2023-11-06T20:00:00+08:00,16672,16680,16659,16677,2434
2023-11-06T21:00:00+08:00,16677,16678,16642,16656,3549
2023-11-06T22:00:00+08:00,16656,16689,16650,16654,6481
2023-11-06T23:00:00+08:00,16655,16668,16625,16661,6513
2023-11-07T00:00:00+08:00,16662,16677,16655,16674,2175
2023-11-07T01:00:00+08:00,16674,16674,16647,16658,1595
2023-11-07T02:00:00+08:00,16657,16659,16631,16646,1440
2023-11-07T03:00:00+08:00,16646,16685,16636,16685,1520
2023-11-07T04:00:00+08:00,16684,16687,16677,16683,1436
2023-11-07T08:45:00+08:00,16632,16684,16613,16679,23660
2023-11-07T09:45:00+08:00,16680,16696,16658,16681,14397
2023-11-07T10:45:00+08:00,16682,16698,16654,16659,9620
2023-11-07T11:45:00+08:00,16660,16685,16659,16680,5548
2023-11-07T12:45:00+08:00,16680,16712,16670,16708,11674
2023-11-07T15:00:00+08:00,16699,16703,16687,16691,2578
2023-11-07T16:00:00+08:00,16691,16742,16687,16737,4433
2023-11-07T17:00:00+08:00,16737,16740,16701,16702,3096
